Unnamed: 0,price,bed,bath,feet,address,new_flag,link,latitude,longitude
25,6650000,3,4,2841,"907 5th Ave,New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/907-5th-ave-new-york-ny-10021--328002,40.7722101,-73.9668718
26,739000,3,3,1108,"18424 Edgewood Ave,Jamaica, NY 11413",True,https://www.trulia.com/p/ny/jamaica/18424-edgewood-ave-jamaica-ny-11413--2010146444,,
27,288000,1,1,750,"9031 Fort Hamilton Pkwy Brooklyn, NY 11209",True,https://www.trulia.com/p/ny/brooklyn/9031-fort-hamilton-pkwy-5l-brooklyn-ny-11209--2478494716,40.61733295,-74.02675462247547
28,340000,1,1,540,540 sqft48-18 43rd St ,True,https://www.trulia.com/p/ny/woodside/48-18-43rd-st-2b-woodside-ny-11377--2195755062,,
29,369000,,1,460,"215 E 24th St New York, NY 10010",True,https://www.trulia.com/p/ny/new-york/215-e-24th-st-823-new-york-ny-10010--2478604683,40.7393046,-73.98172600106602
30,298000,1,1,700,"37-16 83rd St Jackson Heights, NY 11372",True,https://www.trulia.com/p/ny/jackson-heights/37-16-83rd-st-2e-jackson-heights-ny-11372--2398416852,40.74933595,-73.88353540961471
31,695000,1,1,630,630 sqft231 Park Pl ,True,https://www.trulia.com/p/ny/brooklyn/231-park-pl-15-brooklyn-ny-11238--2478670581,,
32,920000,1,1,,"300 E 40th St New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/300-e-40th-st-30n-new-york-ny-10016--2174699908,40.7481595,-73.9726606
33,289000,,1,350,"305 E 83rd St New York, NY 10028",True,https://www.trulia.com/p/ny/new-york/305-e-83rd-st-4e-new-york-ny-10028--2184241777,40.7758274,-73.95240900016537
34,649000,1,1,,"140 8th Ave Brooklyn, NY 11215",True,https://www.trulia.com/p/ny/brooklyn/140-8th-ave-1j-brooklyn-ny-11215--2346130761,40.6719388,-73.97477033186331
35,9995000,3,4,2333,"277 5th Ave New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/277-5th-ave-48b-new-york-ny-10016--2356503741,40.7456303,-73.986386
36,1100000,8,4,,"2179 Light St Bronx, NY 10466",True,https://www.trulia.com/p/ny/bronx/2179-light-st-tom-bronx-ny-10466--2625106736,40.88807715,-73.8329294979981
37,4400000,2,3,1674,"15 E 30th St New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/15-e-30th-st-35d-new-york-ny-10016--2544695652,40.74567955,-73.98518092574707
38,459000,1,1,,"19-79 78th St East Elmhurst, NY 11370",True,https://www.trulia.com/p/ny/east-elmhurst/19-79-78th-st-2-east-elmhurst-ny-11370--2624720489,,
39,999000,2,2,1500,"1175 York Ave New York, NY 10065",True,https://www.trulia.com/p/ny/new-york/1175-york-ave-1a-new-york-ny-10065--2008705061,40.7615491,-73.9578486
0,199000,1,1,,"21-47 33rd St Astoria, NY 11105",True,https://www.trulia.com/p/ny/astoria/21-47-33rd-st-1g-astoria-ny-11105--2197426628,,
1,179000,,1,600,"150 W End Ave Brooklyn, NY 11235",True,https://www.trulia.com/p/ny/brooklyn/150-w-end-ave-2-brooklyn-ny-11235--2172778440,40.578172300000006,-73.95357239081908
2,1695000,2,2,,2ba617 Warren St ,True,https://www.trulia.com/p/ny/brooklyn/617-warren-st-2-brooklyn-ny-11217--2172624217,,
3,479999,3,2,1176,"1420 Castleton Ave,Staten Island, NY 10302",True,https://www.trulia.com/p/ny/staten-island/1420-castleton-ave-staten-island-ny-10302--2008732602,40.63380705,-74.13028944999999
4,1199900,3,2,2464,"7 Minna St,Staten Island, NY 10304",True,https://www.trulia.com/p/ny/staten-island/7-minna-st-staten-island-ny-10304--2008754405,40.594600400000004,-74.090959397136
5,619000,4,2,1924,"225 Rolling Hill Grn,Staten Island, NY 10312",True,https://www.trulia.com/p/ny/staten-island/225-rolling-hill-grn-staten-island-ny-10312--2008827462,40.551359,-74.19367148428259
6,825000,4,3,1065,"4236 Richmond Ave,Staten Island, NY 10312",True,https://www.trulia.com/p/ny/staten-island/4236-richmond-ave-staten-island-ny-10312--2008833614,40.5355179,-74.15668289989969
7,889000,5,2,2820,"33 Gower St,Staten Island, NY 10314",True,https://www.trulia.com/p/ny/staten-island/33-gower-st-staten-island-ny-10314--2008856584,40.6116192,-74.12426545114324
8,1099000,"2321  ,",",  11207",,"2321 Pitkin Ave,Brooklyn, NY 11207",True,https://www.trulia.com/home/2321-Pitkin-Ave-Brooklyn-NY-11207-119381512,40.673352,-73.88659
9,939000,6,"2,963 ",,"3430 Fulton St,Brooklyn, NY 11208",True,https://www.trulia.com/p/ny/brooklyn/3430-fulton-st-brooklyn-ny-11208--2009623971,40.6843625,-73.86907899316716
10,1188000,"80-09/80-11  ,",",  11421",,"80-09/80-11 Atlantic Ave,Woodhaven, NY 11421",True,https://www.trulia.com/home/80-09-80-11-Atlantic-Ave-Woodhaven-NY-11421-2059153595,,
11,2369000,4,4,3368,"548 W 148th St,New York, NY 10031",True,https://www.trulia.com/p/ny/new-york/548-w-148th-st-new-york-ny-10031--2088894216,40.8277544,-73.9480727
12,4750000,3,4,2700,"1185 Park Ave New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/1185-park-ave-5f-new-york-ny-10128--2478829472,40.7848335,-73.9534973
13,2350000,5,5,3067,"510 Halsey St,Brooklyn, NY 11233",True,https://www.trulia.com/p/ny/brooklyn/510-halsey-st-brooklyn-ny-11233--185956,40.6834587,-73.93389129215531
14,649000,3,2,1300,"1549 E 53rd St,Brooklyn, NY 11234",True,https://www.trulia.com/p/ny/brooklyn/1549-e-53rd-st-brooklyn-ny-11234--2089019800,40.620664399999995,-73.9238724
15,729000,1,2,784,"21 S End Ave New York, NY 10280",True,https://www.trulia.com/p/ny/new-york/21-s-end-ave-2j-new-york-ny-10280--2179037685,40.7080812,-74.0182068
16,950000,1,1,636,"171 E 84th St New York, NY 10028",True,https://www.trulia.com/p/ny/new-york/171-e-84th-st-12e-new-york-ny-10028--2088887264,40.7778224,-73.9553414
17,1750000,3,2,1630,"525 E 80th St New York, NY 10075",True,https://www.trulia.com/p/ny/new-york/525-e-80th-st-8a-new-york-ny-10075--2088912955,40.771798000000004,-73.949064
18,399000,,1,,"229 E 28th St New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/229-e-28th-st-5c-new-york-ny-10016--2478710631,40.74154895,-73.97936924789124
19,799999,1,1,795,"13103 40th Rd Flushing, NY 11354",True,https://www.trulia.com/p/ny/flushing/13103-40th-rd-12y-flushing-ny-11354--2174953618,40.755805448979594,-73.83642763265306
20,625000,1,1,750,"135 Ashland Pl Brooklyn, NY 11201",True,https://www.trulia.com/p/ny/brooklyn/135-ashland-pl-8c-brooklyn-ny-11201--2332156228,40.6921224,-73.97825756827486
21,1295000,1,1,589,"300 W 30th St New York, NY 10001",True,https://www.trulia.com/p/ny/new-york/300-w-30th-st-13c-new-york-ny-10001--2575438587,40.7496844,-73.9955808
22,540000,1,1,581,"2652 E 18th St Brooklyn, NY 11235",True,https://www.trulia.com/p/ny/brooklyn/2652-e-18th-st-4c-brooklyn-ny-11235--2625103003,40.587051548387095,-73.95136990322581
23,1599000,2,2,1155,"99 Conselyea St Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/99-conselyea-st-1r-brooklyn-ny-11211--2617121351,40.71510615,-73.94725314673153
24,619000,2,2,1013,"460 W 236th St Bronx, NY 10463",True,https://www.trulia.com/p/ny/bronx/460-w-236th-st-c3-bronx-ny-10463--2625093957,40.88564724489796,-73.90662924489796
25,489000,2,1,,"110-45 71st Rd Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/110-45-71st-rd-3h-forest-hills-ny-11375--2427477207,,
26,979000,2,2,,"519 E 86th St New York, NY 10028",True,https://www.trulia.com/p/ny/new-york/519-e-86th-st-6a-new-york-ny-10028--2288946453,40.775657714285714,-73.94625714285715
27,1089000,3,2,1301,"1414 W 4th St Brooklyn, NY 11204",True,https://www.trulia.com/p/ny/brooklyn/1414-w-4th-st-5-brooklyn-ny-11204--2361078707,40.61177457142857,-73.97853214285715
28,2799000,5,5,5600,"10 Todt Hill Ct,Staten Island, NY 10304",True,https://www.trulia.com/p/ny/staten-island/10-todt-hill-ct-staten-island-ny-10304--769864,40.5885131,-74.11181069602137
29,1230000,4,3,2502,"312 126th St,Flushing, NY 11356",True,https://www.trulia.com/p/ny/flushing/312-126th-st-flushing-ny-11356--1151037805,,
30,1295000,2,2,,"176 E 77th St New York, NY 10075",True,https://www.trulia.com/p/ny/new-york/176-e-77th-st-11b-new-york-ny-10075--2188983897,40.77320875,-73.95905408333333
31,365000,2,1,,"105-55 62nd Dr Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/105-55-62nd-dr-4j-forest-hills-ny-11375--2398508562,,
32,12500000,2,3,2405,"212 W 18th St New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/212-w-18th-st-7-new-york-ny-10011--2088824570,40.74104265,-73.99872105145296
33,132500,,1,400,"6535 Broadway Bronx, NY 10471",True,https://www.trulia.com/p/ny/bronx/6535-broadway-6c-bronx-ny-10471--2345532505,40.9064684,-73.8967153
34,2625000,3,3,1866,"4 E 88th St New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/4-e-88th-st-8a-new-york-ny-10128--2345969967,40.78241065,-73.95888694990236
35,1010000,1,1,512,"300 W 30th St New York, NY 10001",True,https://www.trulia.com/p/ny/new-york/300-w-30th-st-5a-new-york-ny-10001--2179890154,40.7496844,-73.9955808
36,799900,2,2,976,"963A Kent Ave Brooklyn, NY 11205",True,https://www.trulia.com/p/ny/brooklyn/963a-kent-ave-a2-brooklyn-ny-11205--2625095528,40.6912953,-73.95822443129819
37,3695000,3,3,,"1165 5th Ave New York, NY 10029",True,https://www.trulia.com/p/ny/new-york/1165-5th-ave-8c-new-york-ny-10029--2224583015,40.7890576,-73.9547098
38,3450000,3,3,1647,"322 W 57th St New York, NY 10019",True,https://www.trulia.com/p/ny/new-york/322-w-57th-st-39h-new-york-ny-10019--2173096002,40.7669507,-73.9838062
39,7650000,4,4,,"885 Park Ave New York, NY 10075",True,https://www.trulia.com/p/ny/new-york/885-park-ave-6c-new-york-ny-10075--2187320837,40.7749794,-73.960611
0,1745000,2,3,,"565 Park Ave New York, NY 10065",True,https://www.trulia.com/p/ny/new-york/565-park-ave-11e-new-york-ny-10065--2478400158,40.764936,-73.96786533739592
1,1070000,1,1,607,"300 W 30th St New York, NY 10001",True,https://www.trulia.com/p/ny/new-york/300-w-30th-st-5f-new-york-ny-10001--2575634732,40.7496844,-73.9955808
2,1195000,6,5,2400,"132-50 Bennett Ct Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/132-50-bennett-ct-2family-jamaica-ny-11434--2625093375,,
3,625000,1,1,840,"166 E 61st St New York, NY 10065",True,https://www.trulia.com/p/ny/new-york/166-e-61st-st-7e-new-york-ny-10065--2346038839,40.7629398,-73.9662921
4,549998,3,3,1280,"527 Leverett Ave,Staten Island, NY 10308",True,https://www.trulia.com/p/ny/staten-island/527-leverett-ave-staten-island-ny-10308--2008800919,40.55569535,-74.16369982745536
5,989000,8,5,5280,"203 Clinton Ave,Staten Island, NY 10301",True,https://www.trulia.com/p/ny/staten-island/203-clinton-ave-staten-island-ny-10301--2159058978,40.6393302,-74.09731354531051
6,749900,3,3,2040,"63 Beacon Ave,Staten Island, NY 10306",True,https://www.trulia.com/p/ny/staten-island/63-beacon-ave-staten-island-ny-10306--2008785549,40.577553449999996,-74.12263105082988
7,929900,5,4,2235,"81 Ridgecrest Ave,Staten Island, NY 10312",True,https://www.trulia.com/p/ny/staten-island/81-ridgecrest-ave-staten-island-ny-10312--2367383921,40.5362399,-74.15570395
8,799000,3,3,2014,"6203 Spencer Ter,Bronx, NY 10471",True,https://www.trulia.com/p/ny/bronx/6203-spencer-ter-bronx-ny-10471--1045173143,40.9107708,-73.8974554
9,975000,3,3,1835,"874 E 27th St,Brooklyn, NY 11210",True,https://www.trulia.com/p/ny/brooklyn/874-e-27th-st-brooklyn-ny-11210--2088987886,40.629458099999994,-73.9505327975592
10,1095000,1,1,670,"1 Irving Pl New York, NY 10003",True,https://www.trulia.com/p/ny/new-york/1-irving-pl-u15c-new-york-ny-10003--2008544295,,
11,3595000,8,5,8100,"730 Saint Nicholas Ave,New York, NY 10031",True,https://www.trulia.com/p/ny/new-york/730-saint-nicholas-ave-new-york-ny-10031--39188,40.8249092,-73.94369829405969
12,1100000,4,3,1443,"3149 56th St,Flushing, NY 11377",True,https://www.trulia.com/p/ny/flushing/3149-56th-st-flushing-ny-11377--2010080466,,
13,649000,1,1,700,"345 E 73rd St New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/345-e-73rd-st-5f-new-york-ny-10021--2478344097,40.76892905,-73.95602748110177
14,869000,1,1,850,"152 E 94th St New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/152-e-94th-st-7f-new-york-ny-10128--2478876956,40.7841338,-73.95136984169237
15,950000,1,1,760,"225 Rector Pl New York, NY 10280",True,https://www.trulia.com/p/ny/new-york/225-rector-pl-10t-new-york-ny-10280--2488611571,40.7092957,-74.0161233
16,4400000,2,4,4043,"419 Grand St,Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/419-grand-st-brooklyn-ny-11211--205757,40.7117894,-73.95366680407223
17,585000,,1,320433,"405 W 23rd St New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/405-w-23rd-st-4d-new-york-ny-10011--2333123169,40.7467841,-74.0016172
18,840000,1,1,,"336 Central Park W New York, NY 10025",True,https://www.trulia.com/p/ny/new-york/336-central-park-w-5d-new-york-ny-10025--2333487904,40.7902597,-73.9658981
19,1750000,2,2,1400,"45 Sutton Pl S New York, NY 10022",True,https://www.trulia.com/p/ny/new-york/45-sutton-pl-s-20i-new-york-ny-10022--2192111209,40.7558143,-73.9615657
20,895000,1,1,875,"333 W 57th St New York, NY 10019",True,https://www.trulia.com/p/ny/new-york/333-w-57th-st-406-new-york-ny-10019--2333926991,40.76764525,-73.98439273315978
21,329000,,1,300,"25 Tudor City Pl New York, NY 10017",True,https://www.trulia.com/p/ny/new-york/25-tudor-city-pl-201-new-york-ny-10017--2560692397,40.748448,-73.9707212
22,599000,1,1,,"41-21 42nd St Sunnyside, NY 11104",True,https://www.trulia.com/p/ny/sunnyside/41-21-42nd-st-aa-sunnyside-ny-11104--2624504964,40.7463137,-73.92157585855963
23,2380000,2,2,939,"300 W 30th St New York, NY 10001",True,https://www.trulia.com/p/ny/new-york/300-w-30th-st-14a-new-york-ny-10001--2575631646,40.7496844,-73.9955808
24,269000,,1,250,"321 E 43rd St New York, NY 10017",True,https://www.trulia.com/p/ny/new-york/321-e-43rd-st-211-new-york-ny-10017--2345954693,40.75021975,-73.97035323420172
25,830000,4,2,,"78-23 87th Avenue,Woodhaven, NY 11421",True,https://www.trulia.com/p/ny/woodhaven/78-23-87th-ave-woodhaven-ny-11421--2397922801,40.691437300000004,-73.86274618749306
26,674900,3,3,1800,"7372 Amboy Rd,Staten Island, NY 10307",True,https://www.trulia.com/p/ny/staten-island/7372-amboy-rd-staten-island-ny-10307--867735,40.5103592,-74.2424908
27,625000,2,2,1050,"131 Howton Ave,Staten Island, NY 10308",True,https://www.trulia.com/p/ny/staten-island/131-howton-ave-staten-island-ny-10308--2008794563,40.5578656,-74.14804430886099
28,668000,1,1,,"132-27 41st Road UNIT 5C,Flushing, NY 11355",True,https://www.trulia.com/p/ny/flushing/13227-41st-rd-5c-flushing-ny-11355--2579426817,,
29,1490000,5,4,,"70-32 Kissena Boulevard,Flushing, NY 11367",True,https://www.trulia.com/p/ny/flushing/7032-kissena-blvd-flushing-ny-11367--2010015198,40.7543143,-73.8233212
30,399900,3,2,1060,"3430 Amboy Rd Staten Island, NY 10306",True,https://www.trulia.com/p/ny/staten-island/3430-amboy-rd-a-staten-island-ny-10306--2189880913,40.557777333333334,-74.13767522222221
31,799900,2,2,976,"963 Kent Ave Brooklyn, NY 11205",True,https://www.trulia.com/p/ny/brooklyn/963-kent-ave-a2-brooklyn-ny-11205--2172468402,40.691286250000005,-73.95830339541317
32,3980000,12,6,4492,"2296 2nd Avenue,New York, NY 10035",True,https://www.trulia.com/p/ny/new-york/2296-2nd-ave-new-york-ny-10035--2008681554,40.7981392,-73.9367198
33,888000,3,2,706,"48 Market St New York, NY 10002",True,https://www.trulia.com/p/ny/new-york/48-market-st-3a-new-york-ny-10002--2008539782,40.7118802,-73.994173
34,339000,1,1,800,"83-30 Vietor Avenue UNIT 623,Queens, NY 11373",True,https://www.trulia.com/p/ny/queens/83-30-vietor-ave-623-queens-ny-11373--2397082334,,
35,849000,5,3,,"109-40 157th Street,Jamaica, NY 11433",True,https://www.trulia.com/p/ny/jamaica/10940-157th-st-jamaica-ny-11433--2010247984,40.6999118,-73.8006764
36,439000,1,1,450,"366 Kings Hwy Brooklyn, NY 11223",True,https://www.trulia.com/p/ny/brooklyn/366-kings-hwy-5d-brooklyn-ny-11223--2009778942,40.6044601,-73.9766363
37,539000,3,2,1700,"17 Wood Ct,Staten Island, NY 10309",True,https://www.trulia.com/p/ny/staten-island/17-wood-ct-staten-island-ny-10309--2008805523,40.549491849999995,-74.21137685321771
38,550000,2,3,890,"1173 Crosby Avenue,Bronx, NY 10461",True,https://www.trulia.com/p/ny/bronx/1173-crosby-ave-bronx-ny-10461--2008897434,40.83574715,-73.8275322322072
39,475000,2,1,1116,"2738 Gunther Avenue,Bronx, NY 10469",True,https://www.trulia.com/p/ny/bronx/2738-gunther-ave-bronx-ny-10469--2008959138,40.86655715,-73.8368357
0,696000,1,1,,"132-27 41st Road UNIT 5A,Flushing, NY 11355",True,https://www.trulia.com/p/ny/flushing/13227-41st-rd-5a-flushing-ny-11355--2579426533,,
1,3695000,3,3,,"37 E 67th St,New York, NY 10065",True,https://www.trulia.com/p/ny/new-york/37-e-67th-st-new-york-ny-10065--1001526094,40.7684768,-73.96701111025857
2,1595000,5,3,1620,"116 Erasmus St,Brooklyn, NY 11226",True,https://www.trulia.com/p/ny/brooklyn/116-erasmus-st-brooklyn-ny-11226--2009795195,40.6495087,-73.95175999772727
3,599000,1,1,575,"206 E 95th St New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/206-e-95th-st-5c-new-york-ny-10128--2088914987,40.7840954,-73.94938763752536
4,638880,3,3,2300,"125 Dover Grn,Staten Island, NY 10312",True,https://www.trulia.com/p/ny/staten-island/125-dover-grn-staten-island-ny-10312--2008822909,40.55579235,-74.19730140102101
5,1495000,7,2,2164,"532 W 187th Street,New York, NY 10033",True,https://www.trulia.com/p/ny/new-york/532-w-187th-st-new-york-ny-10033--2088897055,40.85220095,-73.92944097148701
6,3950000,20,"27-09/11 30 ,",,"27-09/11 30th Avenue,Astoria, NY 11102",True,https://www.trulia.com/p/ny/astoria/27-09-11-30th-ave-astoria-ny-11102--2503892675,,
7,1125000,5,4,2268,"756 Decatur Street,Brooklyn, NY 11233",True,https://www.trulia.com/p/ny/brooklyn/756-decatur-st-brooklyn-ny-11233--2009854325,40.6836306,-73.9128197534484
8,279000,1,1,,"212-30 23 Avenue UNIT 5J,Bayside, NY 11360",True,https://www.trulia.com/p/ny/bayside/212-30-23rd-ave-5j-bayside-ny-11360--2478618567,,
9,720000,3,2,1318,"4344 Boyd Avenue,Bronx, NY 10466",True,https://www.trulia.com/p/ny/bronx/4344-boyd-ave-bronx-ny-10466--2008944802,40.89650505,-73.85150004253177
10,1050000,4,2,,"44-06 Jessie Ct,Little Neck, NY 11363",True,https://www.trulia.com/p/ny/little-neck/44-06-jessie-ct-little-neck-ny-11363--2396643136,,
11,550000,3,2,1290,"188-16 Ludlum Avenue,Saint Albans, NY 11412",True,https://www.trulia.com/p/ny/saint-albans/188-16-ludlum-ave-saint-albans-ny-11412--2398649458,,
12,1150000,2,1,,"310 W 99th St New York, NY 10025",True,https://www.trulia.com/p/ny/new-york/310-w-99th-st-802-new-york-ny-10025--2192102507,40.79744015,-73.97277533629511
13,2700000,5,4,3740,"232 W 112th St New York, NY 10026",True,https://www.trulia.com/p/ny/new-york/232-w-112th-st-1-3-new-york-ny-10026--2625024550,40.801051599999994,-73.95579697076337
14,1750000,"104-30  ,"," ,  11418",,"104-30 Jamaica Avenue,Richmond Hill, NY 11418",True,https://www.trulia.com/home/104-30-Jamaica-Ave-Richmond-Hill-NY-11418-2065402553,40.700279,-73.829648
15,348000,2,1,,"163-04 Willets Point Boulevard UNIT 2F,Whitestone, NY 11357",True,https://www.trulia.com/p/ny/whitestone/163-04-willets-point-blvd-2f-whitestone-ny-11357--2625104899,,
16,1695000,8,4,3200,"280 Marion St,Brooklyn, NY 11233",True,https://www.trulia.com/p/ny/brooklyn/280-marion-st-brooklyn-ny-11233--179633,40.68075775,-73.91840476853598
17,975000,1,1,,"204 W 10th St New York, NY 10014",True,https://www.trulia.com/p/ny/new-york/204-w-10th-st-2-new-york-ny-10014--2192599228,40.73401833333333,-74.00395666666667
18,679000,2,2,1200,"69-10 108 Street UNIT 6O,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/69-10-108th-st-6o-forest-hills-ny-11375--2503849578,,
19,739000,3,3,,"184-24 Edgewood Ave,Springfield Gardens, NY 11413",True,https://www.trulia.com/p/ny/springfield-gardens/184-24-edgewood-ave-springfield-gardens-ny-11413--2195755124,,
20,1429000,6,5,,"144-64 Guy R Brewer Boulevard,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/144-64-guy-r-brewer-blvd-jamaica-ny-11434--2010257670,40.7006076,-73.7941708
21,1199000,6,5,,"95-34 115th Street,South Richmond Hill, NY 11419",True,https://www.trulia.com/p/ny/south-richmond-hill/95-34-115th-st-south-richmond-hill-ny-11419--2397722405,,
22,649500,,"1208  ,",,"1208 Hoe Ave,Bronx, NY 10459",True,https://www.trulia.com/p/ny/bronx/1208-hoe-ave-bronx-ny-10459--2008891569,40.82911425,-73.89063319476924
23,400000,2,1,,"463 Chestnut,Brooklyn, NY 11208",True,https://www.trulia.com/p/ny/brooklyn/463-chestnut-st-brooklyn-ny-11208--2009625781,40.67573715,-73.87333176197592
24,859000,4,2,,"318 Logan Street,Brooklyn, NY 11208",True,https://www.trulia.com/p/ny/brooklyn/318-logan-st-brooklyn-ny-11208--2009623434,40.67848885,-73.87732114865643
25,424888,1,1,,"162-21 Powells Cove Boulevard UNIT 3J,Whitestone, NY 11357",True,https://www.trulia.com/p/ny/whitestone/162-21-powells-cove-blvd-3j-whitestone-ny-11357--2398542770,,
26,680000,3,3,,"738 Vermont Street,Brooklyn, NY 11207",True,https://www.trulia.com/p/ny/brooklyn/738-vermont-st-brooklyn-ny-11207--2009615340,40.66128775,-73.89077410565608
27,1200000,"34-17 107 ,",",  11368",,"34-17 107th Street,Flushing, NY 11368",True,https://www.trulia.com/home/3417-107th-St-Flushing-NY-11368-31970567,,
28,649900,3,3,,"126 Mountain View,Staten Island, NY 10314",True,https://www.trulia.com/p/ny/staten-island/126-mountainview-ave-staten-island-ny-10314--2008844198,,
29,1299000,4,3,,"268 78th Street,Brooklyn, NY 11209",True,https://www.trulia.com/p/ny/brooklyn/268-78th-st-brooklyn-ny-11209--307278,40.62928665,-74.02939383434425
30,1525000,2,2,976,"526 Union Ave Brooklyn, NY 11211",True,https://www.trulia.com/p/ny/brooklyn/526-union-ave-503-brooklyn-ny-11211--2596202332,40.716382,-73.95189252380952
31,1200000,2,2,1318,"186 Rochelle Street,Bronx, NY 10464",True,https://www.trulia.com/p/ny/bronx/186-rochelle-st-bronx-ny-10464--2008927313,40.83910229999999,-73.78161346226636
32,890000,3,2,938,"51-07 Ireland Street,Flushing, NY 11373",True,https://www.trulia.com/p/ny/flushing/5107-ireland-st-flushing-ny-11373--2010047045,,
33,149888,1,1,,"112-19 34 Avenue UNIT 5E,Corona, NY 11368",True,https://www.trulia.com/p/ny/corona/112-19-34th-ave-5e-corona-ny-11368--2424040007,,
34,1195000,6,5,,"132-50 Bennett,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/132-50-bennett-ct-jamaica-ny-11434--2396383252,,
35,1250000,7,3,2320,"225 Grant Avenue,Brooklyn, NY 11208",True,https://www.trulia.com/p/ny/brooklyn/225-grant-ave-brooklyn-ny-11208--2009621333,40.6854869,-73.86747570706422
36,739000,3,3,,"248-11 Francis Lewis Boulevard,Rosedale, NY 11422",True,https://www.trulia.com/p/ny/rosedale/248-11-francis-lewis-blvd-rosedale-ny-11422--2010207459,40.663010799999995,-73.73302760000001
37,1450000,6,5,,"86-34 235th Court,Queens Village, NY 11427",True,https://www.trulia.com/p/ny/queens-village/86-34-235th-ct-queens-village-ny-11427--2398468058,,
38,579000,3,2,1175,"150-27 116th Ave,Jamaica, NY 11434",True,https://www.trulia.com/p/ny/jamaica/150-27-116th-ave-jamaica-ny-11434--2010258454,,
39,999888,7,3,1952,"35-45 99th Street,Corona, NY 11368",True,https://www.trulia.com/p/ny/corona/35-45-99th-st-corona-ny-11368--2397069084,40.7527456,-73.86821744999999
0,775000,,1,510,"445 5th Ave New York, NY 10016",True,https://www.trulia.com/p/ny/new-york/445-5th-ave-9e-new-york-ny-10016--2008630424,40.751604900000004,-73.98182745088441
1,439000,2,1,,"68-20 Burns Street UNIT B,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/68-20-burns-st-b-forest-hills-ny-11375--2566573291,,
2,235000,1,1,724,"5 Metropolitan Oval UNIT 2E,Bronx, NY 10462",True,https://www.trulia.com/p/ny/bronx/5-metropolitan-oval-2e-bronx-ny-10462--2008921228,,
3,290000,1,1,,"67-11 Yellowstone Blvd UNIT 2A,Forest Hills, NY 11375",True,https://www.trulia.com/p/ny/forest-hills/6707-yellowstone-blvd-2a-forest-hills-ny-11375--2010073481,,
4,375000,2,1,,"21-58 35th St Astoria, NY 11105",True,https://www.trulia.com/p/ny/astoria/21-58-35th-st-4c-astoria-ny-11105--2308632864,,
5,345000,2,2,1100,"3750 Hudson Manor Ter Bronx, NY 10463",True,https://www.trulia.com/p/ny/bronx/3750-hudson-manor-ter-4de-bronx-ny-10463--2334492584,40.8888103,-73.9153828
6,302000,3,1,965,"39 Osgood Avenue,Staten Island, NY 10304",True,https://www.trulia.com/p/ny/staten-island/39-osgood-ave-staten-island-ny-10304--2008750558,40.61912305,-74.08445016785714
7,245000,,1,520,"207 Ocean Pkwy Brooklyn, NY 11218",True,https://www.trulia.com/p/ny/brooklyn/207-ocean-pkwy-1h-brooklyn-ny-11218--2346130917,40.644794222222224,-73.9740377037037
8,699000,,1,536,"120 E 90th St New York, NY 10128",True,https://www.trulia.com/p/ny/new-york/120-e-90th-st-12g-new-york-ny-10128--2088913659,40.7820606,-73.9540587
9,1298000,3,3,,"42-25 Orient Ave,Little Neck, NY 11363",True,https://www.trulia.com/p/ny/little-neck/42-25-orient-ave-little-neck-ny-11363--2397661292,40.7682502,-73.7438507
10,289880,1,1,700,"141-18 79th Ave Flushing, NY 11367",True,https://www.trulia.com/p/ny/flushing/141-18-79th-ave-3f-flushing-ny-11367--2624993580,,
11,2895000,3,2,,"490 W End Ave New York, NY 10024",True,https://www.trulia.com/p/ny/new-york/490-w-end-ave-11e-new-york-ny-10024--2226721237,40.7870631,-73.9789518
12,1295000,2,2,,"105 W 13th St New York, NY 10011",True,https://www.trulia.com/p/ny/new-york/105-w-13th-st-9c-new-york-ny-10011--2177359462,40.7368609,-73.9975375
13,1785000,2,2,1232,"524 E 72nd St New York, NY 10021",True,https://www.trulia.com/p/ny/new-york/524-e-72nd-st-32a-new-york-ny-10021--2088856902,40.765954699999995,-73.9523973368565
